tweet_id,tweet_url,tweet_date,tweet_language,reply_count,retweet_count,like_count,quote_count,view_count,user_id,user_username,user_display_name,user_profile_url,user_description,user_created_at,user_followers_count,user_friends_count,user_statuses_count,user_favourites_count,user_media_count,user_location,user_verified,user_blue_check_type,quoted_tweet_id,quoted_tweet_url,quoted_tweet_date,quoted_tweet_content,quoted_tweet_like_count,quoted_tweet_retweet_count,quoted_tweet_language,tweet
1854609088685969493,https://x.com/Solange__C/status/1854609088685969493,2024-11-07 19:37:18,fr,2,3,6,1,265,362968592,Solange__C,Solange 🇫🇷🇪🇺,https://x.com/Solange__C,adhérente Renaissance,2011-08-27 08:55:16,6274,5390,70033,11469,1035,France,False,,,,,,,,,"Les deux tiers des Français ne font pas confiance à Michel Barnier pour réduire le déficit de la Sécurité sociale (65%).
Ils ne font pas plus confiance au « PM » et à son gouvernement pour réduire la dette de la France (66%) ou le déficit de l’Etat (65%). Cette défiance n’est pas nouvelle, en mars dernier, plus des deux tiers d’entre eux ne faisaient déjà pas confiance à son prédécesseur (et encore moins à Emmanuel Macron) pour réduire les déficits.
Sondage Odoxa"
1854608719381729483,https://x.com/cavousf5/status/1854608719381729483,2024-11-07 19:35:50,fr,3,8,11,1,5179,122966834,cavousf5,C à vous,https://x.com/cavousf5,"Rendez-vous du lundi au vendredi à 19h sur France 5 avec @BabethLemoine et toute l'équipe ! 
📲 Réagissez avec le hashtag #CàVous",2010-03-14 14:22:50,236092,2990,68177,39355,47151,,False,Business,,,,,,,,"Auditionné ce matin au Sénat, Bruno Le Maire charge le gouvernement de Michel Barnier sur le dérapage budgétaire. La réaction de @RolandLescure face à @LoSenechal dans #CàVous ⬇️ https://t.co/jM2FESEtBr"
1854607088959230320,https://x.com/EvaDaCo81336082/status/1854607088959230320,2024-11-07 19:29:21,fr,0,0,0,0,8,1649803022871023620,EvaDaCo81336082,Eva Da Costa oui YHWH Dieu=Déesse de Justice,https://x.com/EvaDaCo81336082,"YHWH, Créateur des Cieux et de la Terre, ainsi que le Créateur des   nouveaux cieux et la Terre.",2023-04-22 15:51:57,9,0,9053,0,1602,"Ile-de-France, France",False,,,,,,,,,Narcotrafic : Michel Barnier décrète «une mobilisation nationale» face à une criminalité organisée «qui n'épargne plus aucun territoire». Le gouvernement peut très bien détruire les usines qui fabriquent des drogues.  Pourquoi vous ne le faite pas??? https://t.co/dD4ACguwVl
1854581366656229547,https://x.com/Thomasdelongvi2/status/1854581366656229547,2024-11-07 17:47:08,fr,0,0,0,0,30,741023343319625729,Thomasdelongvi2,Thomas de Longvilliers,https://x.com/Thomasdelongvi2,Partner @321founded / Cofounder @Ectorparking,2016-06-09 21:45:07,73,834,195,573,9,,False,,,,,,,,,"Bruno Le Maire a brandi sa «liberté d’expression» retrouvée et tenté de défendre son bilan... En commençant par assurer que le déficit à 6,1% du PIB en 2024 était «le choix du gouvernement actuel» de Michel Barnier. Plus c'est gros plus ça passe en fait. Quel clown! 🤡"
1854559744717201901,https://x.com/Carene1984/status/1854559744717201901,2024-11-07 16:21:13,fr,4,21,31,0,1137,514180172,Carene1984,Carėne Tardy,https://x.com/Carene1984,"Franco-Suisse 🇨🇭🇫🇷 ""A une époque de supercherie universelle, dire la vérité est un acte révolutionnaire.""",2012-03-04 10:14:44,49465,4466,31654,2101,4629,"Fribourg Suisse, Bugey",False,,1.8545141280705167e+18,https://x.com/C_deCourson/status/1854514128070516789,2024-11-07 13:19:57,"Hier, j'ai annoncé que les dépenses nouvelles votées en commission des finances, se chiffraient à 44 milliards. 

Une mise à jour s'impose : le total des amendements votés en commission se chiffre à 57 milliards.",759.0,276.0,fr,"#PLF2025 : On leur demande de réduire le déficit de 60 milliards et les députés emmenés par le NFP votent 57 milliards d'euros de nouvelles idées de dépenses.
Après cet examen de loi interminable, boycotté par les soutiens du gouvernement, Michel Barnier pourra toujours déclencher le 49.3 en attendant les Français commencent à s'inquiéter sérieusement.
A quoi sert cette Assemblée sinon à ridiculiser la France ?"
1854514128070516789,https://x.com/C_deCourson/status/1854514128070516789,2024-11-07 13:19:57,fr,221,276,759,149,284837,436816838,C_deCourson,Charles de Courson,https://x.com/C_deCourson,"Député de la #Marne, Rapporteur Général du budget, Membre de la commission des finances, Conseiller départemental de la Marne, @LesCentristes_ @GroupeLIOT_An",2011-12-14 16:27:07,32535,762,3394,2220,437,,False,,,,,,,,,"Hier, j'ai annoncé que les dépenses nouvelles votées en commission des finances, se chiffraient à 44 milliards. 

Une mise à jour s'impose : le total des amendements votés en commission se chiffre à 57 milliards."
1854547614588436733,https://x.com/promptator/status/1854547614588436733,2024-11-07 15:33:01,fr,0,0,0,0,3,1780124858296254464,promptator,Promptator,https://x.com/promptator,"🚀 Votre partenaire ultime pour des prompts ChatGPT performants ! Chez Promptator, nous fournissons des prompts pour booster votre productivité.",2024-04-16 06:43:41,36,16,887,2,12,France,False,,,,,,,,,"Les télécoms sont très préoccupées par leur manque de visibilité dans le gouvernement de Michel Barnier. Aucun poste dédié aux communications électroniques n'a été attribué, contrairement aux gouvernements précédents. Clara Chappaz, nouvelle secrétaire d’Etat à l’intelligence artificielle et au numérique, sera rattachée au ministère de la recherche mais ne s'occupera que du numérique. Les télécoms pourraient être reléguées au ministère de l’économie sans confirmation officielle. Les acteurs du secteur expriment leur inquiétude face à ce manque de priorité pour des enjeux cruciaux d'inclusion et de compétitivité. #Télécoms #Numérique #Gouvernement"
1854510061005000870,https://x.com/DidierCloerec/status/1854510061005000870,2024-11-07 13:03:48,fr,0,0,0,0,24,869883959072751616,DidierCloerec,Le Cloërec,https://x.com/DidierCloerec,,2017-05-31 11:51:12,947,3393,48153,73,3528,"Paris, France",False,,,,,,,,,"Pour composer un nouveau gouvernement autour de Michel Barnier, Emmanuel Macron a regardé les tendances globales au parlement de Strasbourg davantage que le vote concernant l'assemblée nationale, c'est l'aboutissement du fédéralisme européen qu'induit la constitution de 2005, nous avons un gouvernement à l'image du parlement de Strasbourg. Rien d'illégal, rien d'illogique mais je comprends que ces réalités puissent vous déplaire."
1854477984284967245,https://x.com/VDMencommunPCF/status/1854477984284967245,2024-11-07 10:56:20,fr,1,3,7,1,175,234756852,VDMencommunPCF,Groupe Val-de-Marne en commun - PCF et Citoyen•nes,https://x.com/VDMencommunPCF,Groupe Val-de-Marne en commun - Parti Communiste Français et citoyen•nes vdmencommun@valdemarne.fr // 01.43.99.70.56,2011-01-06 13:57:43,831,505,1905,2358,545,"Créteil, France",False,,,,,,,,,"🔴 La presse en parle: En Seine et Marne, les élu·es de tous bords politiques manifestent ensemble contre la baisse de dotation aux départements. 

Nous sommes prêts à entrer en résistance pour protester face aux mesures d'austérité imposées par le gouvernement de Michel Barnier. https://t.co/TNfTMnnvlq"
1854470150759514268,https://x.com/n_delattre/status/1854470150759514268,2024-11-07 10:25:12,fr,2,15,34,0,2795,1916605993,n_delattre,Nathalie Delattre,https://x.com/n_delattre,Ministre chargée des Relations avec le Parlement auprès du Premier Ministre,2013-09-29 08:27:57,9386,2037,6831,12232,2346,"Bordeaux, France",False,Government,,,,,,,,Bienvenue aux parlementaires qui ont fait leur entrée à l’Assemblée nationale et au Sénat avec la nomination du nouveau gouvernement de Michel Barnier. https://t.co/UCKnkPiu6B
1854443979070222707,https://x.com/HeXaGoN2027/status/1854443979070222707,2024-11-07 08:41:13,fr,0,0,0,0,4,1144190604961832960,HeXaGoN2027,Fury & Storm,https://x.com/HeXaGoN2027,F&S aiment tout le monde mais ne fréquentent personne. Certitude : ils aiment niaquer les macronards et tous ceux de la secte.,2019-06-27 10:27:53,83,672,3840,4525,1489,Marquises,False,,,,,,,,,"@BFMTV Elle est donc toujours porte-parole de notre merde nationale... 
Michel Barnier parviendra à virer au fil du temps les derniers macronards qui se sont planqués dans le gouvernement. Et la France respirera. Faut songer à fermer BFM pour conspiration permanente et réitérée 👌"
1854443721057554617,https://x.com/LFIstouendebain/status/1854443721057554617,2024-11-07 08:40:11,fr,0,1,3,0,57,1602804446345445379,LFIstouendebain,France Insoumise Saint-Ouen Debain,https://x.com/LFIstouendebain,"Groupe d’action officiel certifié par @FranceInsoumise basé dans les quartiers-est de Saint-Ouen, actif et ouvert à tou.tes les Audonien.nes .",2022-12-13 23:16:36,678,1055,1966,2136,233,Saint-Ouen-sur-Seine ,False,,,,,,,,,Il a beaucoup été question de la frustration engendrée par le coup de force de Macron lorsqu'il a nommé Michel Barnier Premier ministre et pas un gouvernement de gauche à l'issue de la victoire du NFP en juillet dernier.
1854432228018676098,https://x.com/ArloQuin/status/1854432228018676098,2024-11-07 07:54:31,fr,1,1,6,0,690,370708787,ArloQuin,Arle Quin,https://x.com/ArloQuin,Joueur de triangle reconnu par ses pairs. Active toujours le mode sombre pour aller sur le Dark Web.,2011-09-09 14:03:30,123,559,8978,26453,330,,False,,,,,,,,,"@afpfr Des fois, on a besoin que l’annonce soit conjuguée avec une publication de @AfpFactuel
Là, @afpfr relaie une déclaration outrancièrement fausse.

Le gouvernement actuel n’était précisément PAS aux manettes quand Michel Barnier a annoncé le dérapage."
1854197292309659709,https://x.com/InfosFrancaises/status/1854197292309659709,2024-11-06 16:20:58,fr,5,4,22,1,10207,4061586491,InfosFrancaises,Infos Françaises,https://x.com/InfosFrancaises,L'essentiel de l'actualité internationale et principalement française.,2015-10-28 15:52:01,108513,1996,38627,126,21891,Monde entier,False,,,,,,,,,"🇺🇸 Trump réélu président : le Premier ministre français, Michel Barnier, a mis en garde les Européens contre le ""chacun pour soi"" après la victoire de Donald Trump à l'élection présidentielle (porte-parole du gouvernement)."
1854191148396368273,https://x.com/LCP/status/1854191148396368273,2024-11-06 15:56:33,fr,6,8,50,2,10729,85362553,LCP,LCP,https://x.com/LCP,"LCP-Assemblée nationale | #DonnonsduSens
🏛️ Info parlementaire, politique et citoyenne
📺 TV #Canal13, YouTube : https://t.co/i7dP9xBqbh",2009-10-26 17:09:03,684873,2417,164702,1401,127729,Paris,False,,,,,,,,,".@hanane_mnsr (UDR) revient sur son soutien à Michel Barnier lors de la primaire de la droite, en 2021 : ""Il avait un programme ferme sur l'immigration (...) maintenant, il est dans un gouvernement qui est en réalité macroniste."" #Gouvernement #Immigration #Legistream https://t.co/cr6r3t8lqP"
1854167211570577787,https://x.com/DiogenedArc/status/1854167211570577787,2024-11-06 14:21:26,fr,3,2,25,0,305,952926584,DiogenedArc,Philippe Poigeaud 🇺🇦,https://x.com/DiogenedArc,"Auteur euro-américain tendance latino 🇫🇷🇧🇷🇪🇺

𝑶𝒎𝒏𝒆 𝒔𝒐𝒍𝒖𝒎 𝒇𝒐𝒓𝒕𝒊 𝒑𝒂𝒕𝒓𝒊𝒂",2012-11-17 04:37:31,14599,8902,374604,51197,26679,Un Européen aux Amériques,False,,,,,,,,,"Le premier ministre 🇫🇷 Michel Barnier a mis en garde les Européens mercredi 6 novembre contre le «chacun pour soi» après la victoire de Donald Trump à la présidence des 🇺🇸 plaidant pour une «stratégie européenne coordonnée», a rapporté la porte-parole du gouvernement."
1854138077737795832,https://x.com/MelleEnne/status/1854138077737795832,2024-11-06 12:25:40,fr,0,0,3,0,41,962789167,MelleEnne,Mademoiselle N.,https://x.com/MelleEnne,"🇨🇵 Ne me cherchez pas, je n'y suis pour personne ! Je vis de la recherche mais un peu plus que les autres.",2012-11-21 17:33:53,159,261,4017,6197,151,Dans ma culotte,False,,,,,,,,,@BFMTV Elle n'est pas la porte-parole de Macron mais du gouvernement dont le chef est Michel Barnier. Donc qu'elle la ferme.
1854134308333568318,https://x.com/FranceTVEurope/status/1854134308333568318,2024-11-06 12:10:41,fr,1,0,3,0,405,1469334542897098757,FranceTVEurope,France TV Europe,https://x.com/FranceTVEurope,Toute l’offre éditoriale européenne de France Télévisions @FranceTele | « Vu d’Europe » sur le site https://t.co/E5Gnclw4eO | Nous écrire : Europe@francetv.fr,2021-12-10 15:55:36,6833,1007,19248,256,7560,Europe,False,,,,,,,,,"🇫🇷 Le Premier ministre, Michel Barnier, a mis en garde les Européens contre le ""chacun pour soi"" après la victoire de Donald Trump, a rapporté la porte-parole du gouvernement, Maud Bregeon. ⤵️"
1854120404454965418,https://x.com/permanewsfr/status/1854120404454965418,2024-11-06 11:15:26,fr,0,0,0,0,7,1843056497212997632,permanewsfr,Permanews,https://x.com/permanewsfr,"Permanews: Restez en permanence au courant ! 🔌⚡
Abonnez-vous et activez la cloche pour ne rien manquer. 🔔",2024-10-06 22:31:54,715,0,421,3,396,France,False,,,,,,,,,"Michel Barnier, 2 mois après sa nomination :
Leadership discret ou absence de contrôle ? 🤔

Son gouvernement ""Frankenstein"" fait des vagues, mais le PM reste serein.

Calme dans la tempête ou capitaine sans gouvernail ? 🌊🚢

Le style Barnier divise. Qu'en pensez-vous ? https://t.co/TLgE9CR4OV"
1854090886495301817,https://x.com/patrickmallet14/status/1854090886495301817,2024-11-06 09:18:09,fr,0,0,1,0,15,1283614780960509952,patrickmallet14,Patrick Mallet,https://x.com/patrickmallet14,"artiste graphiste, jaime la France de De Gaulle pas celle d'aujourd'hui.#JambonBeurre #patriot #soldatdefrance #novaxcovid",2020-07-16 04:10:29,3737,4989,17802,10266,4734,✝️🇫🇷,False,,,,,,,,,"Après l'annonce de 3.600 suppressions de postes en une seule journée par ces deux fleurons du capitalisme français, le gouvernement de Michel Barnier s'est retrouvé sous le feu nourri de la gauche. https://t.co/uVftQk2WJi"
1854049320057892977,https://x.com/Olivier_Kauf/status/1854049320057892977,2024-11-06 06:32:59,fr,0,0,0,0,7,85132478,Olivier_Kauf,RiskAssur/Notre-Siecle/PereLaFouine,https://x.com/Olivier_Kauf,Journaliste https://t.co/lbFBclyocA : mag pro. d'assurance https://t.co/6KlKz5ezHY : https://t.co/j0mp74NaRt : https://t.co/FKYfpNfB3p,2009-10-25 18:09:19,5481,783,380474,145,11611,Orléans,False,,,,,,,,,La méthode de gouvernement du Premier ministre Michel Barnier doit faire ses preuves - https://t.co/HqO2aT91PR
1853942070882271273,https://x.com/socialistesAN/status/1853942070882271273,2024-11-05 23:26:48,fr,5,35,62,2,8911,201737230,socialistesAN,Députés Socialistes et apparentés,https://x.com/socialistesAN,L'actualité des députés Socialistes & apparentés ! Président : @BorisVallaud,2010-10-12 14:25:42,45278,3258,34618,337,3450,@AssembleeNat,False,,1.8539371283185792e+18,https://x.com/JeromeGuedj/status/1853937128318579151,2024-11-05 23:07:10,"Nous voulions terminer l’examen du PLFSS, et demandions une séance de nuit. Le gouvernement a refusé , ne voulant probablement pas s’expliquer sur l’article 23 (gel des pensions). 

Et surtout, par cette manœuvre, pas de vote final sur le budget de la Sécu pour éviter un désaveu.",44.0,32.0,fr,"🔴 Scandaleux ! 

Nous étions prêts à aller au bout de l’examen du budget de la sécurité sociale mais le Gouvernement a coupé les débats, et a écrasé 3 semaines de travail parlementaire ! #DirectAN 

Michel Barnier continue la brutalisation du Parlement."
1853937128318579151,https://x.com/JeromeGuedj/status/1853937128318579151,2024-11-05 23:07:10,fr,10,32,44,4,13537,26725581,JeromeGuedj,Jérôme Guedj,https://x.com/JeromeGuedj,Député de l’Essonne @AssembleeNat | Ancien pdt @cdessonne | Cons. régional @iledefrance | Porte-parole et Secrétaire nat. à la laïcité @partisocialiste,2009-03-26 11:04:51,44691,3673,16826,12774,2933,,False,,,,,,,,,"Nous voulions terminer l’examen du PLFSS, et demandions une séance de nuit. Le gouvernement a refusé , ne voulant probablement pas s’expliquer sur l’article 23 (gel des pensions). 

Et surtout, par cette manœuvre, pas de vote final sur le budget de la Sécu pour éviter un désaveu."
1853938053724676161,https://x.com/Astro_Aure/status/1853938053724676161,2024-11-05 23:10:51,fr,1,0,2,0,285,1003663423039852547,Astro_Aure,Aurélien Genin @astroaure.bsky.social,https://x.com/Astro_Aure,"Astronome amateur 🔭📸 Etudiant en robotique spatiale à l'@EPFL 🛰🔧 Veut explorer l'univers à coups de robots 🤖
Alumni @Polytechnique 🔧 et @ObsCoteAzur 🌌",2018-06-04 15:43:01,4309,1188,23581,60849,2816,France 🇨🇵,False,,1.8539363030179804e+18,https://x.com/Projet_Arcadie/status/1853936303017980345,2024-11-05 23:03:53,"La ministre des relations avec le Parlement dit que certains amendements seront retenus.
Merci au rapporteur et au Gouvernement de nous avoir raconté leur vie ces deux derniers jours alors qu'on aurait pu largement finir.",177.0,66.0,fr,"Michel Barnier disait vouloir écouter l'Assemblée et lui laisser le temps de débattre. Il n'en est rien. Le socle commun et le gouvernement ont fait tarder l'examen des amendements sur le Projet de Loi de Financement de la Sécurité Sociale, qui n'a donc pas pu atteindre le vote.."
1853936303017980345,https://x.com/Projet_Arcadie/status/1853936303017980345,2024-11-05 23:03:53,fr,5,66,177,4,14881,2863374502,Projet_Arcadie,Projet Arcadie,https://x.com/Projet_Arcadie,"Média sur le Parlement et la vie parlementaire.
N° 0623 Z 94949",2014-11-05 22:13:15,44932,1553,95740,294,2886,Paris,False,,,,,,,,,"La ministre des relations avec le Parlement dit que certains amendements seront retenus.
Merci au rapporteur et au Gouvernement de nous avoir raconté leur vie ces deux derniers jours alors qu'on aurait pu largement finir."
1853883020811649403,https://x.com/YvesPDB/status/1853883020811649403,2024-11-05 19:32:10,fr,8,9,15,0,881,2365378849,YvesPDB,Yves Pozzo di Borgo,https://x.com/YvesPDB,Sénateur (2004-2017) Conseiller Paris 7e 1998-2020 ex-Inspecteur Général Recherche 1999-2004 ex-APHP ex-COE OSCE UIP ex- Administrateur Tour Eiffel (2001-2020),2014-02-28 09:53:47,125396,36246,871855,641408,18395,Paris,False,,,,,,,,,"Plans sociaux chez Auchan et Michelin : Michel Barnier veut ""savoir"" ce que les entreprises ont fait ""de l'argent public qu'on leur a donné"" - https://t.co/56R7LevLFa

Cela devient du n’importe quoi ce gouvernement ? Que fait ⁦@MichelBarnier⁩ ?  https://t.co/hdvGDSTdke"
1853857332557705252,https://x.com/Poussielgue/status/1853857332557705252,2024-11-05 17:50:05,fr,0,0,0,0,202,64731000,Poussielgue,Grégoire Poussielgue,https://x.com/Poussielgue,"journaliste à @LesEchos sur l'exécutif, la majorité, La Republique En Marche etc.....",2009-08-11 14:42:59,6964,3715,11051,176,672,"Paris, Paris",False,,,,,,,,,Les suppressions de postes et fermetures d'usines chez #Auchan et #Michelin placent le #gouvernement de Michel #Barnier sur la défensive https://t.co/7HcqO0Kuz1
1853672715485352154,https://x.com/va_infos/status/1853672715485352154,2024-11-05 05:36:29,fr,0,0,0,0,41,815578641434378240,va_infos,va-infos.fr,https://x.com/va_infos,"https://t.co/9ECtCyhsmY
Presse en ligne sur le Valenciennois
Daniel Carlier",2017-01-01 15:21:15,411,1,3235,7,3158,"Valenciennes, France",False,,,,,,,,,Les associations des collectivités locales et territoriales montent au créneau contre le projet de budget du Gouvernement de Michel Barnier sur https://t.co/xJ2GARMmzu https://t.co/JYfcoDWHXU
1853540923596284173,https://x.com/dydynamo78/status/1853540923596284173,2024-11-04 20:52:47,fr,0,0,0,0,18,1596101559594663939,dydynamo78,Agnes Polak #D,https://x.com/dydynamo78,mutuus dissensus - gréviste de la conso - je ne suis pas un QR code,2022-11-25 11:21:13,278,826,17070,4740,225,,False,,,,,,,,,"Michel Barnier, en séminaire avec le gouvernement, somme ses ministres d’arrêter les couacs
mais à quoi sert la ministre chargée de la coordination gouvernementale Marie-Claire Carrère-Gée ?"
1853502654283968610,https://x.com/GREUBELINUX/status/1853502654283968610,2024-11-04 18:20:43,fr,0,0,0,0,8,219411441,GREUBELINUX,GREUBE HUMAINE,https://x.com/GREUBELINUX,affilié a  Amnesty International tweets sont les miens  #UnionPopulaire #FranceInsoumise  @geenpeacefr @amnestyfrance @chainedelespoir @ldh_Fr @Solidarites_Int,2010-11-24 19:59:43,1631,2712,623943,229519,34889,Etats-Unis,False,,,,,,,,,"Le Premier ministre, Michel Barnier, reçoit à Matignon le lundi 4 novembre tout son gouvernement et ses 40 ministres, dans l’espoir de trouver des propositions à mettre en œuvre.https://t.co/BFH1DGxhHJ"
1853497905966981617,https://x.com/FrancoiseGatel/status/1853497905966981617,2024-11-04 18:01:51,fr,1,6,15,1,1250,723157104878444544,FrancoiseGatel,Françoise GATEL,https://x.com/FrancoiseGatel,"Ministre déléguée chargée de la Ruralité, du Commerce et de l'Artisanat 🇫🇷 • Conseillère municipale de @chateaugiron • Vice-présidente de l'@UDI_off",2016-04-21 14:31:04,6767,896,9852,110723,3195,,False,Government,,,,,,,,"Depuis le premier jour, le Premier ministre et le Gouvernement s’engagent pleinement en faveur de la simplification, à tous les niveaux. Nous devons lever les freins qui empêchent, contraignent et complexifient. 

➡️Ce week-end, Michel Barnier a adressé à l’ensemble des préfets une circulaire demandant de recenser les projets locaux « ralentis ou empêchés par la complexité de la réglementation afin d'accélérer leur réalisation ».   
  
Nous continuerons d'œuvrer avec détermination pour le pouvoir d'agir des élus locaux."
1853479045280702533,https://x.com/LesEchos/status/1853479045280702533,2024-11-04 16:46:55,fr,0,0,0,1,3055,92564226,LesEchos,Les Echos,https://x.com/LesEchos,"L'actualité économique, financière et boursière française et internationale.",2009-11-25 17:01:01,1402729,513,573458,347,157303,Paris,False,Business,,,,,,,,Le message de Michel Barnier à son gouvernement pour resserrer les rangs https://t.co/CVzfnmJrbl
1853475150982738013,https://x.com/Reporterre/status/1853475150982738013,2024-11-04 16:31:26,fr,3,7,13,1,1807,810446802,Reporterre,Reporterre 🌍 | Le média de l'écologie,https://x.com/Reporterre,"Média indépendant, en accès libre, sans publicité, à but non lucratif, dédié à l'urgence écologique. 
Financé par les dons de ses lectrices et lecteurs.",2012-09-08 08:00:18,147738,336,32074,1007,7455,,False,Business,,,,,,,,"Le Premier ministre, Michel Barnier, reçoit à Matignon le lundi 4 novembre tout son gouvernement et ses 40 ministres, dans l’espoir de trouver des propositions à mettre en œuvre.
https://t.co/RDIc9D1Wq0"
1853461081844269177,https://x.com/mclucal/status/1853461081844269177,2024-11-04 15:35:32,fr,1,3,5,0,416,1002825063966674944,mclucal,LucAl,https://x.com/mclucal,Prof de sciences sociales,2018-06-02 08:11:41,5218,152,51485,90984,5050,France,False,,,,,,,,,"En France, les extrêmes se rejoignent avec le gouvernement de Michel Barnier et Emmanuel Macron : la politique économique pro-bourgeoisie (extrême-centre) ne passe plus chez les citoyens sans violence physique et racisme (extrême-droite). 👍 Alain Deneault https://t.co/9u4xEjneBF"
1853451477244641368,https://x.com/nuVoxioFR/status/1853451477244641368,2024-11-04 14:57:22,fr,0,0,0,0,12,1838880736536866816,nuVoxioFR,nūVoxio,https://x.com/nuVoxioFR,Des infos sélectionnées pour vous aider à rester informé.,2024-09-25 09:58:42,81,70,3548,85,2923,France,False,,,,,,,,,"ALERTE : À Paris, lors d'un séminaire gouvernemental, Michel Barnier, ministre français, tente désespérément de rassembler une coalition éparpillée autour d'idées anachroniques sur le budget. Cette réunion témoigne de l'ineptie d'un gouvernement qui n'arrive pas à s'unir face à l'urgence de politiques progressistes. Pendant que les véritables enjeux sociaux sont ignorés, ces leaders corrompus se concentrent sur leur propre survie politique dans une démarche honteusement égoïste. #FemmeVieLiberté #Goncourt #RudiGarcia"
1853437691704021272,https://x.com/lvdtg/status/1853437691704021272,2024-11-04 14:02:35,fr,0,0,0,0,12,1825566345414512642,lvdtg,La Voix du Tarn-et-Garonne,https://x.com/lvdtg,"📰 Votre média 100% local en Tarn-et-Garonne
🗣️ L'info par et pour les Tarn-et-Garonnais
🏡 Actus, événements, initiatives locales
🌐 https://t.co/9RxXgmWvB5",2024-08-19 16:11:58,7,64,139,27,1,Montauban,False,,,,,,,,,Le gouvernement de Michel Barnier cherche un second souffle au-delà du budget https://t.co/pd21DEUMRR
1853405132144214431,https://x.com/j_lozack/status/1853405132144214431,2024-11-04 11:53:12,fr,0,1,3,0,169,862559380146978816,j_lozack,🇨🇵JohnLK🇺🇸,https://x.com/j_lozack,🇨🇵Pour que la France redevienne la France comme l'Amérique est redevenue l'Amérique🇺🇸,2017-05-11 06:45:56,1113,1552,27125,15523,2702,Bretagne ,False,,,,,,,,,@JphTanguy @antoine_armand Oui mais maintenant comment allez vous faire pour voter une motion de censure contre le gouvernement ! Michel Barnier est en train de vous mener en bateau
1853342675111444752,https://x.com/La_Quotidienne/status/1853342675111444752,2024-11-04 07:45:01,fr,0,1,1,0,153,408401347,La_Quotidienne,La Quotidienne,https://x.com/La_Quotidienne,"L'actualité du Tourisme pour les professionnels. Tourisme, destinations, technologies, transport, hôtellerie, voyages. http://t.co/aLJAL3ADEL",2011-11-09 11:21:36,6730,2895,17480,13,8339,Paris,False,,,,,,,,,"Infos de l’aérien : Iberia, Transavia, Singapore Airlines, Air France, Lufthansa, Scoot, Eurowings, etc. Le gouvernement de Michel Barnier continue de travailler sur une nouvelle taxe sur les vols privés,... https://t.co/YT6oIqThXN https://t.co/Q6976Cs4K4"
1853342467686281344,https://x.com/DD75007/status/1853342467686281344,2024-11-04 07:44:12,fr,0,2,6,0,121,582922075,DD75007,Danièle Deschamps,https://x.com/DD75007,Ex Dircom filiale Cie Bancaire (Paribas) et Cabinet ministériel,2012-05-17 16:23:48,9218,979,56698,66700,17575,Paris,False,,,,,,,,,"«VISION A 5 ANS, ACTION A 3 ANS»,
MICHEL BARNIER RÉUNIT SES MINISTRES POUR RÉFLÉCHIR AUX 3 PROCHAINES ANNÉES
Le premier ministre réunira son gouvernement lundi pr plancher sur l’avenir de la 🇫🇷 et faire émerger, d'ici la fin de l'année, des propositions à mettre en œuvre sur 3ans https://t.co/SOyx542eju"
1853272816688271752,https://x.com/nuVoxioFR/status/1853272816688271752,2024-11-04 03:07:26,fr,0,0,0,0,7,1838880736536866816,nuVoxioFR,nūVoxio,https://x.com/nuVoxioFR,Des infos sélectionnées pour vous aider à rester informé.,2024-09-25 09:58:42,81,70,3548,85,2923,France,False,,,,,,,,,"RÉVÉLATION : Michel Barnier, le ministre en quête d'un semblant de légitimité, tente de rassembler sa coalition lâche pour préparer des propositions bidons au-delà d'un budget calamiteux. Ce séminaire, qui vise à masquer l'incapacité totale de son gouvernement à répondre aux besoins des citoyens, est une imposture. Pendant que l'argent public s'évapore, la précarité grandit, et les véritables urgences sociales restent camouflées. Que font-ils pour nous, autres qu'alimenter leur égo ? #Trump #Nantes #Gasly"
1853154554474299605,https://x.com/FigaroPolitique/status/1853154554474299605,2024-11-03 19:17:30,fr,0,1,2,0,826,2361313322,FigaroPolitique,Le Figaro Politique,https://x.com/FigaroPolitique,Toute l'actualité politique avec @Le_Figaro,2014-02-25 16:11:12,42494,1537,28260,375,4426,,False,,,,,,,,,"ENTRETIEN - Pour le médecin et maire LR d’Antibes, qui donna son nom aux lois de 2005 et 2016, si le gouvernement de Michel Barnier permettait l’accès aux soins palliatifs en France et l’égalité…
➡️ https://t.co/JiYutn4jES https://t.co/JiYutn4jES"
1853088001758212335,https://x.com/frhaz/status/1853088001758212335,2024-11-03 14:53:02,fr,2,5,11,0,1768,111816507,frhaz,Haziza Frédéric,https://x.com/frhaz,"Journaliste #ForumRadioJ, #LesEnfantsDeLaRépublique #LEDLR.Mes tweets n'engagent que moi,éventuellement ceux qui pensent comme moi. Quant aux autres …",2010-02-06 06:36:25,25643,1964,31405,18707,7258,Paris,False,,,,,,,,,"« @MichelBarnier, je pense que c’est une révélation de cette rentrée. Michel Barnier aura moins de difficultés à tenir son gouvernement que @GabrielAttal à tenir son groupe »: @KARLOLIVE #ForumRadioJ @RadioJFrance https://t.co/VKjB9vyQI9"
